contig	primer1	primer2	start	end	size	refrag_size
96	MM32	NN14	4529701	4533872	4171	33865
96	MM32	II59	4529701	4534550	4849	33865
96	MM32	DD17	4529701	4535115	5414	33865
96	MM32	II91	4529701	4530177	476	33865
96	KK39	MM77	4528113	4529350	1237	33865
96	KK39	EE73	4528113	4534012	5899	33865
96	KK39	DD19	4528113	4533742	5629	33865
96	KK39	MM76	4528113	4529293	1180	33865
96	KK39	HH39	4528113	4529605	1492	33865
96	KK39	DD13	4528113	4528514	401	33865
96	KK39	DD15	4528113	4531788	3675	33865
96	KK39	KK71	4528113	4529432	1319	33865
96	KK39	KK38	4528113	4532450	4337	33865
96	KK39	MM33	4528113	4530171	2058	33865
96	KK39	KK74	4528113	4530656	2543	33865
96	KK39	KK40	4528113	4533667	5554	33865
96	KK39	MM65	4528113	4531102	2989	33865
96	KK39	NN14	4528113	4533872	5759	33865
96	KK39	II91	4528113	4530177	2064	33865
96	KK73	EE73	4531639	4534012	2373	33865
96	KK73	II51	4531639	4534523	2884	33865
96	KK73	DD19	4531639	4533742	2103	33865
96	KK73	KK38	4531639	4532450	811	33865
96	KK73	KK40	4531639	4533667	2028	33865
96	KK73	HH37	4531639	4534967	3328	33865
96	KK73	NN14	4531639	4533872	2233	33865
96	KK73	II59	4531639	4534550	2911	33865
96	KK73	DD17	4531639	4535115	3476	33865
96	KK73	II95	4531639	4537487	5848	33865
96	KK73	PP19	4531639	4535759	4120	33865
96	MM64	EE73	4530846	4534012	3166	33865
96	MM64	II51	4530846	4534523	3677	33865
96	MM64	DD19	4530846	4533742	2896	33865
96	MM64	DD15	4530846	4531788	942	33865
96	MM64	KK38	4530846	4532450	1604	33865
96	MM64	KK40	4530846	4533667	2821	33865
96	MM64	MM65	4530846	4531102	256	33865
96	MM64	HH37	4530846	4534967	4121	33865
96	MM64	NN14	4530846	4533872	3026	33865
96	MM64	II59	4530846	4534550	3704	33865
96	MM64	DD17	4530846	4535115	4269	33865
96	MM64	PP19	4530846	4535759	4913	33865
96	Q77	Q55	6111662	6114151	2489	26703
96	Q77	Q63	6111662	6113487	1825	26703
96	Q77	MM13	6111662	6112376	714	26703
96	Q77	Y53	6111662	6112112	450	26703
96	Q77	EE30	6111662	6114111	2449	26703
96	O63	Q55	6112544	6114151	1607	26703
96	O63	Q63	6112544	6113487	943	26703
96	O63	EE30	6112544	6114111	1567	26703
96	Q56	O72	6110420	6110721	301	26703
96	Q56	Q55	6110420	6114151	3731	26703
96	Q56	Q63	6110420	6113487	3067	26703
96	Q56	MM13	6110420	6112376	1956	26703
96	Q56	Y53	6110420	6112112	1692	26703
96	Q56	EE30	6110420	6114111	3691	26703
96	Q64	Q55	6110959	6114151	3192	26703
96	Q64	Q63	6110959	6113487	2528	26703
96	Q64	MM13	6110959	6112376	1417	26703
96	Q64	Y53	6110959	6112112	1153	26703
96	Q64	EE30	6110959	6114111	3152	26703
96	MM60	RR6	4379694	4382112	2418	52040
96	NN13	LL56	4533879	4538706	4827	33865
96	NN13	II99	4533879	4539574	5695	33865
96	NN13	II51	4533879	4534523	644	33865
96	NN13	HH37	4533879	4534967	1088	33865
96	NN13	II59	4533879	4534550	671	33865
96	NN13	DD17	4533879	4535115	1236	33865
96	NN13	II95	4533879	4537487	3608	33865
96	NN13	PP19	4533879	4535759	1880	33865
96	NN13	QQ52	4533879	4539395	5516	33865
96	NN12	LL56	4533918	4538706	4788	33865
96	NN12	II99	4533918	4539574	5656	33865
96	NN12	II51	4533918	4534523	605	33865
96	NN12	HH37	4533918	4534967	1049	33865
96	NN12	II59	4533918	4534550	632	33865
96	NN12	DD17	4533918	4535115	1197	33865
96	NN12	II95	4533918	4537487	3569	33865
96	NN12	PP19	4533918	4535759	1841	33865
96	NN12	QQ52	4533918	4539395	5477	33865
96	NN11	LL56	4533827	4538706	4879	33865
96	NN11	II99	4533827	4539574	5747	33865
96	NN11	II51	4533827	4534523	696	33865
96	NN11	HH37	4533827	4534967	1140	33865
96	NN11	II59	4533827	4534550	723	33865
96	NN11	DD17	4533827	4535115	1288	33865
96	NN11	II95	4533827	4537487	3660	33865
96	NN11	PP19	4533827	4535759	1932	33865
96	NN11	QQ52	4533827	4539395	5568	33865
96	NN10	LL56	4533721	4538706	4985	33865
96	NN10	II99	4533721	4539574	5853	33865
96	NN10	EE73	4533721	4534012	291	33865
96	NN10	II51	4533721	4534523	802	33865
96	NN10	HH37	4533721	4534967	1246	33865
96	NN10	II59	4533721	4534550	829	33865
96	NN10	DD17	4533721	4535115	1394	33865
96	NN10	II95	4533721	4537487	3766	33865
96	NN10	PP19	4533721	4535759	2038	33865
96	NN10	QQ52	4533721	4539395	5674	33865
96	NN9	LL56	4533620	4538706	5086	33865
96	NN9	II99	4533620	4539574	5954	33865
96	NN9	EE73	4533620	4534012	392	33865
96	NN9	II51	4533620	4534523	903	33865
96	NN9	HH37	4533620	4534967	1347	33865
96	NN9	NN14	4533620	4533872	252	33865
96	NN9	II59	4533620	4534550	930	33865
96	NN9	DD17	4533620	4535115	1495	33865
96	NN9	II95	4533620	4537487	3867	33865
96	NN9	PP19	4533620	4535759	2139	33865
96	NN9	QQ52	4533620	4539395	5775	33865
96	II58	LL56	4534061	4538706	4645	33865
96	II58	II99	4534061	4539574	5513	33865
96	II58	II51	4534061	4534523	462	33865
96	II58	HH37	4534061	4534967	906	33865
96	II58	II59	4534061	4534550	489	33865
96	II58	DD17	4534061	4535115	1054	33865
96	II58	II95	4534061	4537487	3426	33865
96	II58	PP19	4534061	4535759	1698	33865
96	II58	QQ52	4534061	4539395	5334	33865
96	HH38	EE73	4532569	4534012	1443	33865
96	HH38	II51	4532569	4534523	1954	33865
96	HH38	DD19	4532569	4533742	1173	33865
96	HH38	KK40	4532569	4533667	1098	33865
96	HH38	HH37	4532569	4534967	2398	33865
96	HH38	NN14	4532569	4533872	1303	33865
96	HH38	II59	4532569	4534550	1981	33865
96	HH38	DD17	4532569	4535115	2546	33865
96	HH38	II95	4532569	4537487	4918	33865
96	HH38	PP19	4532569	4535759	3190	33865
96	DD18	LL56	4533888	4538706	4818	33865
96	DD18	II99	4533888	4539574	5686	33865
96	DD18	II51	4533888	4534523	635	33865
96	DD18	HH37	4533888	4534967	1079	33865
96	DD18	II59	4533888	4534550	662	33865
96	DD18	DD17	4533888	4535115	1227	33865
96	DD18	II95	4533888	4537487	3599	33865
96	DD18	PP19	4533888	4535759	1871	33865
96	DD18	QQ52	4533888	4539395	5507	33865
96	MM17	O72	6106116	6110721	4605	26703
96	MM17	O74	6106116	6109992	3876	26703
96	MM17	O73	6106116	6109113	2997	26703
96	MM17	MM16	6106116	6110054	3938	26703
96	MM17	Y53	6106116	6112112	5996	26703
96	MM12	Q55	6111989	6114151	2162	26703
96	MM12	Q63	6111989	6113487	1498	26703
96	MM12	MM13	6111989	6112376	387	26703
96	MM12	EE30	6111989	6114111	2122	26703
96	MM14	Q55	6112642	6114151	1509	26703
96	MM14	Q63	6112642	6113487	845	26703
96	MM14	EE30	6112642	6114111	1469	26703
96	MM15	Q55	6112642	6114151	1509	26703
96	MM15	Q63	6112642	6113487	845	26703
96	MM15	EE30	6112642	6114111	1469	26703
96	Y54	Q55	6111730	6114151	2421	26703
96	Y54	Q63	6111730	6113487	1757	26703
96	Y54	MM13	6111730	6112376	646	26703
96	Y54	Y53	6111730	6112112	382	26703
96	Y54	EE30	6111730	6114111	2381	26703
96	EE31	O72	6109572	6110721	1149	26703
96	EE31	O74	6109572	6109992	420	26703
96	EE31	Q55	6109572	6114151	4579	26703
96	EE31	Q63	6109572	6113487	3915	26703
96	EE31	MM13	6109572	6112376	2804	26703
96	EE31	MM16	6109572	6110054	482	26703
96	EE31	Y53	6109572	6112112	2540	26703
96	EE31	EE30	6109572	6114111	4539	26703
96	II89	LL14	4540093	4542653	2560	33865
96	II89	II88	4540093	4541189	1096	33865
96	II90	EE73	4529651	4534012	4361	33865
96	II90	II51	4529651	4534523	4872	33865
96	II90	DD19	4529651	4533742	4091	33865
96	II90	DD15	4529651	4531788	2137	33865
96	II90	KK38	4529651	4532450	2799	33865
96	II90	MM33	4529651	4530171	520	33865
96	II90	KK74	4529651	4530656	1005	33865
96	II90	KK40	4529651	4533667	4016	33865
96	II90	MM65	4529651	4531102	1451	33865
96	II90	HH37	4529651	4534967	5316	33865
96	II90	NN14	4529651	4533872	4221	33865
96	II90	II59	4529651	4534550	4899	33865
96	II90	DD17	4529651	4535115	5464	33865
96	II90	II91	4529651	4530177	526	33865
96	II93	EE73	4531104	4534012	2908	33865
96	II93	II51	4531104	4534523	3419	33865
96	II93	DD19	4531104	4533742	2638	33865
96	II93	DD15	4531104	4531788	684	33865
96	II93	KK38	4531104	4532450	1346	33865
96	II93	KK40	4531104	4533667	2563	33865
96	II93	HH37	4531104	4534967	3863	33865
96	II93	NN14	4531104	4533872	2768	33865
96	II93	II59	4531104	4534550	3446	33865
96	II93	DD17	4531104	4535115	4011	33865
96	II93	PP19	4531104	4535759	4655	33865
96	II94	LL56	4536568	4538706	2138	33865
96	II94	II99	4536568	4539574	3006	33865
96	II94	II88	4536568	4541189	4621	33865
96	II94	II95	4536568	4537487	919	33865
96	II94	QQ52	4536568	4539395	2827	33865
96	AA15	NN35	5924457	5926761	2304	4380
96	AA15	DD5	5924457	5927096	2639	4380
96	AA15	AA22	5924457	5926761	2304	4380
96	AA15	AA14	5924457	5924972	515	4380
96	N12	L62	4783700	4784041	341	12548
96	N11	L62	4783322	4784041	719	12548
96	N11	J19	4783322	4783707	385	12548
96	L70	L69	1595522	1596081	559	17155
96	L71	L62	4783055	4784041	986	12548
96	L71	J19	4783055	4783707	652	12548
96	L71	J17	4783055	4783334	279	12548
96	L71	J29	4783055	4783321	266	12548
96	GG31	GG32	337188	337500	312	10565
96	FF9	FF8	567170	567466	296	26620
96	JJ66	JJ65	4761530	4761882	352	854
96	Q16	L69	1591743	1596081	4338	17155
96	L57	AA6	4106296	4108819	2523	20097
96	L57	L50	4106296	4107655	1359	20097
96	L57	L59	4106296	4108560	2264	20097
96	L58	AA6	4108253	4108819	566	20097
96	L58	L59	4108253	4108560	307	20097
96	N31	AA6	4106930	4108819	1889	20097
96	N31	L50	4106930	4107655	725	20097
96	N31	L59	4106930	4108560	1630	20097
96	GG29	GG32	335856	337500	1644	10565
96	PP18	LL56	4532915	4538706	5791	33865
96	PP18	EE73	4532915	4534012	1097	33865
96	PP18	II51	4532915	4534523	1608	33865
96	PP18	DD19	4532915	4533742	827	33865
96	PP18	KK40	4532915	4533667	752	33865
96	PP18	HH37	4532915	4534967	2052	33865
96	PP18	NN14	4532915	4533872	957	33865
96	PP18	II59	4532915	4534550	1635	33865
96	PP18	DD17	4532915	4535115	2200	33865
96	PP18	II95	4532915	4537487	4572	33865
96	PP18	PP19	4532915	4535759	2844	33865
96	PP43	CC76	885160	885605	445	19573
96	PP43	LL80	885160	886729	1569	19573
96	PP45	CC76	885017	885605	588	19573
96	PP45	LL80	885017	886729	1712	19573
96	PP47	CC76	884933	885605	672	19573
96	PP47	LL80	884933	886729	1796	19573
96	PP49	CC76	884882	885605	723	19573
96	PP49	LL80	884882	886729	1847	19573
96	PP51	CC76	884800	885605	805	19573
96	PP51	LL80	884800	886729	1929	19573
96	PP51	PP42	884800	885016	216	19573
96	RR9	RR10	2243777	2248533	4756	9553
96	RR76	RR75	5258555	5263316	4761	39236
96	SS4	MM77	4526427	4529350	2923	33865
96	SS4	MM76	4526427	4529293	2866	33865
96	SS4	HH39	4526427	4529605	3178	33865
96	SS4	DD13	4526427	4528514	2087	33865
96	SS4	LL48	4526427	4526917	490	33865
96	SS4	DD15	4526427	4531788	5361	33865
96	SS4	KK71	4526427	4529432	3005	33865
96	SS4	MM33	4526427	4530171	3744	33865
96	SS4	KK74	4526427	4530656	4229	33865
96	SS4	MM65	4526427	4531102	4675	33865
96	SS4	II91	4526427	4530177	3750	33865
96	SS32	SS31	865499	865892	393	14973
96	SS48	SS57	3004179	3007013	2834	50848
96	SS58	SS47	3006593	3010707	4114	50848
96	SS58	SS57	3006593	3007013	420	50848
97	DD8	DD6	2683719	2687146	3427	59380
97	DD8	DD7	2683719	2684120	401	59380
97	DD8	AA34	2683719	2686797	3078	59380
97	DD8	AA16	2683719	2685087	1368	59380
97	DD8	AA10	2683719	2685206	1487	59380
97	GG38	GG39	2448485	2448975	490	27473
97	FF14	FF12	2275227	2276217	990	14058
97	FF13	FF15	2274258	2275180	922	14058
97	FF13	FF12	2274258	2276217	1959	14058
97	OO31	OO32	2085233	2085646	413	45410
97	OO28	OO27	1361990	1362464	474	25149
97	AA17	DD6	2684495	2687146	2651	59380
97	AA17	AA34	2684495	2686797	2302	59380
97	AA17	AA16	2684495	2685087	592	59380
97	AA17	AA10	2684495	2685206	711	59380
97	AA9	DD7	2680920	2684120	3200	59380
97	AA9	AA34	2680920	2686797	5877	59380
97	AA9	AA16	2680920	2685087	4167	59380
97	AA9	AA10	2680920	2685206	4286	59380
97	AA11	DD6	2684266	2687146	2880	59380
97	AA11	AA34	2684266	2686797	2531	59380
97	AA11	AA16	2684266	2685087	821	59380
97	AA11	AA10	2684266	2685206	940	59380
97	AA80	FF15	2273419	2275180	1761	14058
97	AA80	FF12	2273419	2276217	2798	14058
97	L40	PP36	1267595	1268017	422	62414
97	KK76	GG39	2444362	2448975	4613	27473
97	KK76	JJ38	2444362	2446427	2065	27473
97	JJ37	KK75	2440229	2442250	2021	27473
97	JJ37	JJ40	2440229	2444203	3974	27473
97	JJ39	GG39	2443889	2448975	5086	27473
97	JJ39	JJ38	2443889	2446427	2538	27473
97	JJ39	JJ40	2443889	2444203	314	27473
97	NN16	NN15	1267362	1267737	375	62414
97	NN16	PP36	1267362	1268017	655	62414
97	NN16	PP37	1267362	1267741	379	62414
97	j27	NN15	1267458	1267737	279	62414
97	j27	PP36	1267458	1268017	559	62414
97	j27	PP37	1267458	1267741	283	62414
97	NN18	NN17	1932401	1932792	391	7840
97	NN18	PP35	1932401	1933307	906	7840
97	DD56	NN19	640856	642069	1213	25323
97	DD56	BB66	640856	643347	2491	25323
97	NN20	NN19	641462	642069	607	25323
97	NN20	BB66	641462	643347	1885	25323
97	OO52	OO51	399622	399967	345	28364
97	PP38	NN15	1266002	1267737	1735	62414
97	PP38	j 26	1266002	1267332	1330	62414
97	PP38	PP36	1266002	1268017	2015	62414
97	PP38	PP37	1266002	1267741	1739	62414
97	RR18	RR17	422581	425564	2983	23610
97	RR18	RR21	422581	423840	1259	23610
97	RR22	RR17	423338	425564	2226	23610
97	RR22	RR21	423338	423840	502	23610
97	UU9	UU10	1482365	1482861	496	12157
97	UU11	UU12	708180	711968	3788	19292
99	DD1	DD2	993390	993598	208	21237
99	L35	Q49	1079053	1082365	3312	9722
99	L35	Q28	1079053	1079271	218	9722
99	L35	F43	1079053	1080112	1059	9722
99	L35	L36	1079053	1080015	962	9722
99	L34	Q49	1078773	1082365	3592	9722
99	L34	Q13	1078773	1079075	302	9722
99	L34	Q28	1078773	1079271	498	9722
99	L34	Q29	1078773	1078977	204	9722
99	L34	P48	1078773	1079209	436	9722
99	L34	P47	1078773	1079209	436	9722
99	L34	F43	1078773	1080112	1339	9722
99	L34	L36	1078773	1080015	1242	9722
99	I57	Q49	1078485	1082365	3880	9722
99	I57	I59	1078485	1078792	307	9722
99	I57	Q13	1078485	1079075	590	9722
99	I57	Q28	1078485	1079271	786	9722
99	I57	Q29	1078485	1078977	492	9722
99	I57	P48	1078485	1079209	724	9722
99	I57	P47	1078485	1079209	724	9722
99	I57	F1	1078485	1078796	311	9722
99	I57	F5	1078485	1078796	311	9722
99	I57	F43	1078485	1080112	1627	9722
99	I57	L36	1078485	1080015	1530	9722
99	I58	Q49	1078639	1082365	3726	9722
99	I58	Q13	1078639	1079075	436	9722
99	I58	Q28	1078639	1079271	632	9722
99	I58	Q29	1078639	1078977	338	9722
99	I58	P48	1078639	1079209	570	9722
99	I58	P47	1078639	1079209	570	9722
99	I58	F43	1078639	1080112	1473	9722
99	I58	L36	1078639	1080015	1376	9722
99	P49	Q49	1078652	1082365	3713	9722
99	P49	Q13	1078652	1079075	423	9722
99	P49	Q28	1078652	1079271	619	9722
99	P49	Q29	1078652	1078977	325	9722
99	P49	P48	1078652	1079209	557	9722
99	P49	P47	1078652	1079209	557	9722
99	P49	F43	1078652	1080112	1460	9722
99	P49	L36	1078652	1080015	1363	9722
99	Q11	Q49	1078360	1082365	4005	9722
99	Q11	I59	1078360	1078792	432	9722
99	Q11	Q13	1078360	1079075	715	9722
99	Q11	Q28	1078360	1079271	911	9722
99	Q11	Q29	1078360	1078977	617	9722
99	Q11	Q30	1078360	1078681	321	9722
99	Q11	P48	1078360	1079209	849	9722
99	Q11	P47	1078360	1079209	849	9722
99	Q11	F1	1078360	1078796	436	9722
99	Q11	F5	1078360	1078796	436	9722
99	Q11	F43	1078360	1080112	1752	9722
99	Q11	L36	1078360	1080015	1655	9722
99	Q12	Q49	1079122	1082365	3243	9722
99	Q12	F43	1079122	1080112	990	9722
99	Q12	L36	1079122	1080015	893	9722
99	Q26	Q49	1079234	1082365	3131	9722
99	Q26	F43	1079234	1080112	878	9722
99	Q26	L36	1079234	1080015	781	9722
99	Q27	Q49	1078919	1082365	3446	9722
99	Q27	Q28	1078919	1079271	352	9722
99	Q27	P48	1078919	1079209	290	9722
99	Q27	P47	1078919	1079209	290	9722
99	Q27	F43	1078919	1080112	1193	9722
99	Q27	L36	1078919	1080015	1096	9722
99	OO50	OO49	1432815	1433311	496	51623
99	EE15	EE16	463196	463424	228	17341
99	EE15	AA83	463196	466300	3104	17341
99	II37	JJ50	2018300	2020480	2180	5530
99	II37	HH63	2018300	2019706	1406	5530
99	N71	N70	1732305	1732603	298	16650
99	N71	Q44	1732305	1733762	1457	16650
99	N71	TT48	1732305	1733060	755	16650
99	N73	N80	1728738	1731479	2741	8578
99	N73	N72	1728738	1729832	1094	8578
99	Q38	Q44	1732963	1733762	799	16650
99	F42	Q49	1079564	1082365	2801	9722
99	F42	F43	1079564	1080112	548	9722
99	F42	L36	1079564	1080015	451	9722
99	F44	Q49	1078955	1082365	3410	9722
99	F44	Q28	1078955	1079271	316	9722
99	F44	P48	1078955	1079209	254	9722
99	F44	P47	1078955	1079209	254	9722
99	F44	F43	1078955	1080112	1157	9722
99	F44	L36	1078955	1080015	1060	9722
99	AA82	EE16	461417	463424	2007	17341
99	AA82	AA83	461417	466300	4883	17341
99	OO56	OO55	794476	795011	535	9966
99	PP23	OO55	793437	795011	1574	9966
99	RR46	OO55	794670	795011	341	9966
99	TT49	N80	1728142	1731479	3337	8578
99	TT49	N72	1728142	1729832	1690	8578
